,3d_x,3d_y,3d_z,cam1_proj_x,cam1_proj_y,cam1_x,cam1_y,cam2_proj_x,cam2_proj_y,cam2_x,cam2_y,err,err1,err2,frame,id
2322,9.851503846853321,1.6771348369628403,3.35291667179483,1738.6137897978667,1115.9693403959661,1729.0,1119.0,1026.5559852212905,462.8878125554338,1019.0,461.0,17.868415500789336,10.080171224393421,7.788244276395916,1827.0,1.0
2323,5.909654107358006,1.4546222574344134,3.051110383387369,1925.5421316000322,1098.397705147347,1915.0,1103.0,877.7119945687373,453.9473109400061,869.0,451.0,20.699978299448432,11.50294121445266,9.197037084995774,1827.0,0.0
2324,9.784625209265439,1.6641562087763113,3.348201241766538,1741.9544472969787,1116.1622953893489,1733.0,1119.0,1024.0403911643527,462.77342711523437,1017.0,461.0,16.653645870679938,9.393332414626913,7.2603134560530265,1828.0,1.0
2325,5.869164178964025,1.3557921907080193,3.0864991867648066,1926.8886393626835,1102.6862256792006,1917.0,1107.0,877.1659330967352,455.7629799790786,869.0,453.0,19.40930064760333,10.788597561129198,8.620703086474135,1828.0,0.0
2326,9.752805681522648,1.6950912894575716,3.4052970299385104,1742.578747303169,1113.9557502184343,1733.0,1117.0,1022.5519437306942,464.9022841498335,1015.0,463.0,17.838709077430092,10.050863476862515,7.787845600567578,1829.0,1.0
2327,5.828627052662794,1.373496099149076,3.0733863893718514,1928.8450006727815,1101.5742131469665,1921.0,1105.0,875.4800577932444,455.2105445791962,869.0,453.0,15.407102767108412,8.560376809367606,6.846725957740807,1829.0,0.0
2328,9.68376970553591,1.644005557459975,3.3976451049076903,1746.1650064304495,1116.0716563060303,1737.0,1119.0,1020.2228498471957,464.8315517549323,1013.0,463.0,17.07291477376208,9.62146244913903,7.45145232462305,1830.0,1.0
2329,5.784597071305365,1.3396457527490537,3.023641928612081,1931.7288417866207,1103.1690971088888,1923.0,1107.0,874.2048757041584,453.46082196708124,867.0,451.0,17.146029435325186,9.532496834354586,7.6135326009706015,1830.0,0.0
2330,9.669190734019223,1.6239335613764723,3.493896706801152,1745.534331160672,1116.2802514976095,1737.0,1119.0,1019.7405258594964,468.70809886616524,1013.0,467.0,15.910803934162448,8.957222799298565,6.9535811348638825,1831.0,1.0
2331,5.702912843483786,1.2870557302408228,3.1321878979160314,1933.4163185441926,1104.412497891531,1923.0,1109.0,871.6243443344044,457.93372223763146,863.0,455.0,20.491445342955025,11.381777875591172,9.10966746736385,1831.0,0.0
2332,9.658219633763292,1.6640246601621125,3.4431009904410677,1746.6787490548536,1114.548862549649,1739.0,1117.0,1019.0613108161358,466.54576182654796,1013.0,465.0,14.315782508135994,8.060475286726502,6.255307221409492,1832.0,1.0
2333,5.704803353619825,1.2333126840336381,3.1145393269771526,1933.7709509610117,1107.1467726593805,1925.0,1111.0,872.248100014647,457.47268851068264,865.0,455.0,17.23830107325906,9.580028272347128,7.6582728009119325,1832.0,0.0
2334,9.603951616546848,1.6489081080836478,3.4918355444642177,1748.6228051132334,1114.5584036850091,1741.0,1117.0,1017.027439472612,468.5419378695122,1011.0,467.0,14.225826386547176,8.004283250842306,6.221543135704869,1833.0,1.0
2335,5.718835170162456,1.3253025693784737,3.189659848980705,1931.6076634821386,1102.3371796883007,1921.0,1107.0,871.7981146902188,459.98623273563663,863.0,457.0,20.87834532578098,11.587252383955937,9.291092941825044,1833.0,0.0
2336,9.581578602193613,1.6026468499557263,3.4835092480682093,1749.9494298145269,1116.772774028375,1743.0,1119.0,1016.4893760869284,468.4086677119481,1011.0,467.0,12.964848607200796,7.297609901585333,5.667238705615464,1834.0,1.0
